CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Govt Dairy Farm S.O,530040,PO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7613611,83.2880556
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Kurupam Market S.O,530001,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6982630,83.2947870
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,LIC Building S.O,530004,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7225500,83.3037300
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,M.V.P.Colony S.O,530017,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7400556,83.3382222
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Madhurawada S.O,530048,PO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8175000,83.3551389
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Turners Choultry S.O,530002,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7093600,83.3009200
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Visalakshinagar S.O,530043,PO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7534722,83.3483611
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,D.C. Buildings S.O,530002,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7156111,83.3050833
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Gitam Engg. College S.O,530045,PO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7832222,83.3804722
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,H B Colony S.O,530022,PO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7449167,83.3228611
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,KGH S.O,530002,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7087370,83.3060380
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,L B Colony S.O,530017,PO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7335556,83.3389444
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,P and T Colony (VM) S.O,530013,PO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7041944,83.2965000
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Pithapuram Colony S.O,530003,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7357250,83.3225710
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Pothinamallayapalem S.O,530041,PO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.8031667,83.3540833
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Salagramapuram S.O,530024,PO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7425556,83.2939444
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Visakhapatnam Airport S.O,530009,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7281910,83.2235260
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Chinawaltair S.O,530003,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7257640,83.3361330
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Dwarakanagar S.O,530016,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7270278,83.3031944
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Fortward S.O,530001,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.6935810,83.2920120
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Isakathota S.O,530022,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7412620,83.3248270
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Maharanipeta S.O,530002,PO,Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7095556,83.3075278
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,VM Bus Station S.O,530020,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7240000,83.3066667
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Ghandhi Place S.O,530003,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7203720,83.3168070
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,New Colony S.O,530016,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,16.5780278,81.9935556
Andhra Pradesh Circle,Visakhapatnam Region,Visakhapatnam Division,Vidya Bhavan S.O,530003,PO,Non Delivery,VISAKHAPATANAM,ANDHRA PRADESH,17.7219060,83.3286020
